0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,67,67,67,67,67,67,67,67,100,67,71,71,67,54,54,37,37,25,50,17,0,67,67,67,67,67,50,50,54,54,50,50,37,37,67,50,50,67,67,50,83,71,71,67,83,67,67,67,67,67,50,50,68,63,63,62,62,53,53,45,45,42,42,23,23,72,62,62,60,60,63,63,50,62,62,45,45,43,60,60,62,52,52,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,67,67,67,67,67,67,67,67,100,67,71,71,67,54,54,37,37,25,50,17,0,67,67,67,67,67,50,50,54,54,50,50,37,37,67,50,50,67,67,50,83,71,71,67,83,67,67,67,67,67,50,50,68,63,63,62,62,53,53,45,45,42,42,23,23,72,62,62,60,60,63,63,50,62,62,45,45,43,60,60,62,52,52,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,33,33,67,100,67,67,67,67,50,50,67,67,67,67,67,83,67,83,100,67,50,50,67,67,83,83,67,67,67,67,67,67,67,83,83,67,67,67,17,50,50,67,33,33,67,67,67,100,67,67,60,60,60,60,60,70,70,70,70,70,70,80,80,50,50,50,70,70,60,60,70,53,53,70,70,60,70,70,63,70,70,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,33,67,33,33,100,50,54,54,50,50,50,67,67,54,67,67,67,17,37,37,54,54,37,37,37,37,50,50,54,54,50,54,54,67,67,50,67,25,25,17,71,67,17,37,37,67,50,50,52,42,42,52,52,52,52,52,52,60,60,62,62,55,53,53,42,42,43,43,43,62,62,43,43,62,52,52,52,53,53,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,33,67,33,33,100,50,54,54,50,50,50,67,67,54,67,67,67,17,37,37,54,54,37,37,37,37,50,50,54,54,50,54,54,67,67,50,67,25,25,17,71,67,17,37,37,67,50,50,52,42,42,52,52,52,52,52,52,60,60,62,62,55,53,53,42,42,43,43,43,62,62,43,43,62,52,52,52,53,53,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,67,67,67,67,54,54,67,67,67,50,50,67,67,67,67,67,54,54,50,50,67,67,67,67,50,50,50,50,67,67,67,67,67,67,17,54,54,67,21,0,67,50,50,67,50,50,62,62,62,62,62,60,60,60,60,60,60,60,60,43,43,43,60,60,62,62,62,45,45,60,60,40,60,60,63,60,60,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,67,67,67,67,54,54,67,67,67,50,50,67,67,67,67,67,54,54,50,50,67,67,67,67,50,50,50,50,67,67,67,67,67,67,17,54,54,67,21,0,67,50,50,67,50,50,62,62,62,62,62,60,60,60,60,60,60,60,60,43,43,43,60,60,62,62,62,45,45,60,60,40,60,60,63,60,60,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,67,67,100,67,71,71,83,67,67,67,67,50,83,67,67,50,54,54,83,83,67,67,50,50,67,67,50,50,83,83,83,83,83,67,67,38,38,17,71,67,50,67,67,100,67,67,72,62,62,72,72,70,70,60,60,70,70,60,60,73,63,63,70,70,62,62,62,72,72,50,50,60,80,80,70,70,70,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,100,83,83,83,67,83,83,83,83,83,83,83,67,67,83,83,50,50,50,50,83,83,67,67,83,83,67,50,50,83,83,83,83,83,83,83,83,67,67,50,50,0,67,67,80,80,80,80,80,70,70,80,80,80,80,80,80,70,80,80,60,60,80,80,70,80,80,80,80,80,60,60,80,70,70,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,83,67,67,50,50,50,67,67,71,33,50,67,50,50,50,54,54,54,54,37,37,50,50,54,54,17,37,37,33,33,17,67,37,37,50,67,67,17,37,37,67,50,50,70,60,60,50,50,62,62,62,62,50,50,62,62,62,60,60,52,52,42,42,52,53,53,53,53,62,42,42,35,43,43,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,83,67,67,50,50,50,67,67,71,33,50,67,50,50,50,54,54,54,54,37,37,50,50,54,54,17,37,37,33,33,17,67,37,37,50,67,67,17,37,37,67,50,50,70,60,60,50,50,62,62,62,62,50,50,62,62,62,60,60,52,52,42,42,52,53,53,53,53,62,42,42,35,43,43,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,83,83,83,83,83,83,83,100,67,83,100,100,83,83,83,83,100,100,83,83,83,83,83,83,67,83,83,50,50,67,67,83,83,100,50,67,83,83,83,100,83,83,90,90,90,80,80,90,90,90,90,80,80,90,90,80,80,80,90,90,80,80,90,70,70,90,90,80,80,80,70,80,80,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,33,36,36,50,50,50,54,67,67,33,40,40,51,51,51,51,53,53,54,54,67,67,67,69,69,71,71,71,67,58,58,54,71,67,67,69,69,83,53,53,16,27,27,39,39,37,37,41,41,53,53,60,60,42,47,47,45,45,49,49,50,55,55,53,53,60,55,55,57,58,58,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,23,26,40,40,54,40,58,71,39,23,25,39,40,54,56,46,42,40,46,58,58,51,56,58,54,56,56,50,42,42,58,53,54,56,58,58,83,42,46,15,21,23,24,25,34,36,41,41,44,44,59,59,25,30,33,41,43,35,34,44,39,42,49,51,53,44,46,46,48,50,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,23,40,40,54,40,58,71,39,25,23,40,39,56,54,42,46,46,40,58,58,51,58,56,56,54,56,50,42,42,58,53,54,56,58,58,83,46,42,15,23,21,25,24,36,34,41,41,44,44,59,59,25,33,30,43,41,34,35,44,42,39,51,49,53,46,44,46,50,48,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,46,46,58,33,54,67,33,37,37,25,25,40,40,39,39,39,39,58,58,33,40,40,50,50,50,67,56,56,67,69,67,42,46,46,67,39,39,23,30,30,24,24,35,35,44,44,42,42,59,59,34,44,44,29,29,36,36,42,46,46,52,52,58,29,29,36,41,41,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,28,39,25,40,54,36,26,26,42,46,40,46,28,33,29,28,42,46,37,42,46,40,40,37,67,42,46,53,69,67,39,43,48,83,35,35,30,23,28,21,25,27,34,32,34,25,30,43,43,42,36,38,38,38,26,31,37,41,41,34,39,43,40,42,36,38,38,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,25,39,25,40,54,36,26,26,46,42,46,40,33,28,28,29,46,42,37,46,42,40,40,37,67,46,42,53,69,67,39,48,43,83,35,35,30,28,23,25,21,34,27,34,32,30,25,43,43,42,38,36,38,38,31,26,37,41,41,39,34,43,42,40,36,38,38,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23,40,25,37,56,40,46,42,48,43,48,42,46,29,28,28,21,56,48,43,56,54,51,53,58,58,67,54,50,58,50,44,83,28,29,46,42,44,41,41,31,39,26,32,25,30,22,27,47,34,39,48,47,44,46,42,40,35,37,35,23,47,48,51,45,39,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,40,25,37,56,46,40,48,42,48,43,46,42,28,29,21,28,56,43,48,54,56,51,53,58,58,67,54,50,58,44,50,83,29,28,46,44,42,41,41,39,31,32,26,30,25,27,22,47,39,34,47,48,46,44,42,35,40,35,37,23,48,47,51,39,45,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,25,25,54,56,56,60,60,42,42,39,39,42,42,23,23,71,56,56,71,71,56,71,54,54,50,73,67,58,60,60,83,42,42,54,50,50,54,54,43,43,30,30,39,39,20,20,62,51,51,54,54,51,51,45,53,53,30,30,33,60,60,57,49,49,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,50,54,39,39,51,51,56,56,37,37,39,39,51,51,17,37,37,21,21,17,67,56,56,71,67,67,50,56,56,83,42,42,46,43,43,29,29,45,45,46,46,29,29,47,47,50,47,47,48,48,36,36,45,41,41,50,50,50,37,37,27,34,34,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,67,53,53,58,58,53,53,40,40,39,39,25,25,50,39,39,50,50,33,71,58,58,67,71,67,54,58,58,83,39,39,62,57,57,49,49,49,49,40,40,29,29,19,19,63,51,51,55,55,52,52,43,50,50,40,40,36,50,50,48,41,41,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,67,67,67,50,50,54,54,50,50,37,37,67,50,50,67,67,50,83,71,71,67,83,67,67,67,67,67,50,50,69,64,64,62,62,54,54,47,47,42,42,24,24,72,62,62,60,60,64,64,50,62,62,47,47,44,60,60,62,52,52,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,40,40,25,25,36,36,39,39,56,56,42,46,46,58,58,54,67,39,39,33,71,67,33,40,40,67,39,39,36,28,28,39,39,40,40,44,44,52,52,61,61,44,45,45,29,29,38,38,36,53,53,44,44,58,42,42,44,48,48,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,46,42,42,42,26,26,29,35,40,46,42,48,48,46,42,39,50,25,23,40,53,54,37,46,42,83,29,35,35,24,29,30,27,40,41,40,43,41,41,54,54,35,26,34,37,40,30,28,31,41,40,40,43,46,44,44,37,40,42,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,46,42,42,26,26,35,29,46,40,42,48,48,42,46,39,50,23,25,40,53,54,37,42,46,83,35,29,35,29,24,27,30,41,40,43,40,41,41,54,54,35,34,26,40,37,28,30,31,40,41,43,40,46,44,44,37,42,40,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,28,25,43,48,29,28,50,44,40,25,28,54,56,56,53,58,58,69,54,50,46,28,21,50,28,29,43,46,46,41,43,34,40,48,51,47,50,57,60,29,43,44,30,25,45,47,42,45,44,52,52,48,25,30,48,41,35,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,28,48,43,28,29,44,50,40,28,25,56,54,56,53,58,58,69,54,50,46,21,28,50,29,28,43,46,46,43,41,40,34,51,48,50,47,60,57,29,44,43,25,30,47,45,42,44,45,52,52,48,30,25,48,35,41,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,46,40,28,29,48,43,46,28,21,60,60,56,71,54,56,51,73,67,40,25,28,50,29,28,52,44,46,47,50,34,40,44,43,47,49,48,50,48,49,51,25,30,48,48,31,54,53,43,44,51,38,34,51,41,40,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,46,29,28,43,48,46,21,28,60,60,56,71,56,54,51,73,67,40,28,25,50,28,29,52,46,44,50,47,40,34,43,44,49,47,50,48,48,51,49,30,25,48,48,31,53,54,44,43,51,34,38,51,40,41,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,35,35,25,28,37,46,42,40,40,25,67,26,23,36,69,67,26,42,46,83,29,28,48,40,41,37,37,44,46,34,39,40,42,43,43,50,45,45,44,41,26,31,37,47,44,32,34,43,42,42,28,36,31,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,28,25,37,42,46,40,40,25,67,23,26,36,69,67,26,46,42,83,28,29,48,41,40,37,37,46,44,39,34,42,40,43,43,50,45,45,41,44,31,26,37,44,47,34,32,43,42,42,28,31,36,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,28,29,39,29,28,42,46,42,53,46,42,53,54,50,39,28,29,67,25,8,49,41,44,39,38,36,36,40,36,36,28,40,39,40,31,41,28,36,40,37,34,39,37,31,38,33,36,31,42,33,34,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,28,39,28,29,46,42,42,53,42,46,53,54,50,39,29,28,67,8,25,49,44,41,38,39,36,36,36,40,28,36,39,40,40,41,31,36,28,37,40,34,37,39,38,31,33,31,36,42,34,33,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,56,43,48,56,54,40,53,40,40,50,54,50,46,42,48,83,29,28,63,55,57,52,52,50,47,37,35,37,36,27,22,55,43,43,50,51,44,46,42,44,45,26,32,23,51,50,47,35,41,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,48,43,54,56,40,53,40,40,50,54,50,46,48,42,83,28,29,63,57,55,52,52,47,50,35,37,36,37,22,27,55,43,43,51,50,46,44,42,45,44,32,26,23,50,51,47,41,35,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,21,21,17,67,51,51,67,67,67,33,40,40,67,39,39,54,49,49,37,37,51,51,54,54,41,41,61,61,50,51,51,42,42,34,34,48,45,45,54,54,58,29,29,27,36,36,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,40,40,37,71,56,58,69,71,67,40,28,25,50,28,29,60,55,57,47,49,45,44,51,49,42,42,50,48,49,53,52,38,34,45,45,39,49,51,49,51,51,25,30,43,31,36,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,37,71,58,56,69,71,67,40,25,28,50,29,28,60,57,55,49,47,44,45,49,51,42,42,48,50,49,52,53,34,38,45,45,39,51,49,51,49,51,30,25,43,36,31,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,67,56,54,71,50,67,50,54,56,83,42,46,62,56,56,43,44,57,57,57,57,44,43,61,61,57,54,54,56,56,42,41,53,39,44,57,57,57,43,44,28,42,41,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,67,54,56,71,50,67,50,56,54,83,46,42,62,56,56,44,43,57,57,57,57,43,44,61,61,57,54,54,56,56,41,42,53,44,39,57,57,57,44,43,28,41,42,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,40,40,54,67,67,33,51,51,83,39,39,62,53,53,41,41,55,55,50,50,37,37,47,47,58,51,51,53,53,36,36,45,45,45,46,46,50,41,41,28,36,36,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,67,17,17,67,53,53,83,53,53,60,60,60,60,60,63,63,63,63,63,63,67,67,41,41,41,63,63,60,60,63,46,46,63,63,46,63,63,64,63,63,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,53,54,23,40,39,83,46,40,54,44,44,46,48,56,57,51,49,54,56,59,59,49,44,43,53,53,34,35,44,53,51,41,41,53,55,55,45,48,49,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,53,54,23,39,40,83,40,46,54,44,44,48,46,57,56,49,51,56,54,59,59,49,43,44,53,53,35,34,44,51,53,41,41,53,55,55,45,49,48,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,67,33,51,51,83,54,54,60,49,49,59,59,58,58,53,53,63,63,60,60,63,57,57,55,55,49,49,50,66,66,41,41,60,66,66,57,58,58,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,69,54,54,83,54,54,64,64,64,63,63,66,66,66,66,64,64,68,68,45,45,45,66,66,63,63,66,43,43,66,66,48,64,64,61,64,64,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,50,50,67,50,50,62,62,62,62,62,60,60,60,60,60,60,60,60,44,44,44,60,60,62,62,62,47,47,60,60,40,60,60,64,60,60,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,67,39,39,59,48,48,45,45,52,52,52,52,50,50,59,59,57,53,53,42,42,36,36,42,55,55,44,44,58,42,42,41,45,45,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,50,29,28,62,54,54,51,53,46,45,52,52,51,50,60,57,46,50,48,34,38,45,47,42,49,51,48,51,48,38,34,51,40,42,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,28,29,62,54,54,53,51,45,46,52,52,50,51,57,60,46,48,50,38,34,47,45,42,51,49,51,48,48,34,38,51,42,40,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,80,80,80,80,80,70,70,80,80,80,80,80,80,70,80,80,60,60,80,80,70,80,80,80,80,80,60,60,80,70,70,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,48,43,45,41,41,37,37,31,38,34,38,39,40,40,38,36,36,31,40,37,34,32,42,40,36,33,28,36,39,33,33,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,45,43,41,41,37,37,38,31,38,34,40,39,40,36,38,31,36,37,40,34,42,32,36,40,33,36,28,39,33,33,
